,mission,datetime,viewing_zenith_angle,viewing_azimuth_angle,solar_zenith_angle,solar_azimuth_angle
0,TRUTHS,2020-03-03 21:14,2.641441097999376,71.77046770959831,67.53863995601942,196.90294450988503
1,TRUTHS,2020-03-25 19:45,1.3730027263656268,86.7938281874804,57.90452294682348,173.91335600107115
2,TRUTHS,2020-04-03 19:12,3.1174116242397787,103.48961073015101,55.119316539198955,164.74972814253937
3,TRUTHS,2020-04-25 17:43,0.8551662505078212,49.02790375075199,52.59622719440613,137.4115251756581
4,TRUTHS,2020-05-04 17:11,3.657720443498974,141.25017788572626,52.9323896963345,127.39358895606256
5,TRUTHS,2020-05-26 15:42,0.42525425280094,11.605197143876552,58.656866735087334,101.83496043902667
6,TRUTHS,2020-06-04 15:09,4.088827945957377,175.34957613854627,61.74328743034563,93.49405289252527
7,TRUTHS,2020-06-17 14:12,4.472691987148451,6.9115490494825025,68.46561583287988,80.19394075241156
8,TRUTHS,2020-06-28 01:35,0.8846830423843386,3.5966438172844164,66.53606217087882,276.26502700827143
9,TRUTHS,2020-07-20 00:05,3.1085485093235405,163.17817550535972,57.332061712471685,254.07148831108935
10,TRUTHS,2020-07-28 23:33,1.3974602437049557,28.008824173213185,55.221843192653985,244.99429687051392
11,TRUTHS,2020-08-19 22:04,2.7012555062349435,126.4119668087557,52.57339182930957,218.2361062563928
12,TRUTHS,2020-08-28 21:32,1.8198773458876476,63.065258118203275,53.49732851710758,208.3834077213085
13,TRUTHS,2020-09-19 20:02,2.211423431933113,91.76761374707293,58.97063956826316,182.68941815928665
14,TRUTHS,2020-09-28 19:30,2.283308309268349,97.1147002221868,62.557730063902284,174.42161844803474
15,Sentinel2,2020-02-25 19:30,1.1123956237852184,289.38600899170524,69.59344764548388,168.68899657982178
16,Sentinel2,2020-03-03 19:19,10.174017730088124,107.11928267121512,67.21249822313692,165.93495215803327
17,Sentinel2,2020-03-06 19:29,0.5493801935593297,352.04452043876785,65.76940981653998,168.59413377673974
18,Sentinel2,2020-03-16 19:28,1.6808721550824117,177.35842882731356,61.811270214995666,168.6876883634623
19,Sentinel2,2020-03-19 19:38,9.689001135395387,291.1313402753043,60.400997451570696,171.56697570276063
20,Sentinel2,2020-03-26 19:27,1.502736889699392,108.86397954014694,57.83634917374489,168.84719823642712
21,Sentinel2,2020-03-29 19:37,8.832332157018485,290.95408754806493,56.44560767893479,171.8708959919248
22,Sentinel2,2020-04-05 19:26,2.392250297504688,108.68433906170274,53.948977832486136,169.0344209845697
23,Sentinel2,2020-04-08 19:36,7.962740818536631,290.7750986437557,52.61048359447307,172.16932209626668
24,Sentinel2,2020-04-15 19:26,3.2893133506093903,108.50317197212419,50.254404942101154,169.14443683601803
25,Sentinel2,2020-04-18 19:35,7.081601081502811,290.59487857617023,48.99648955672028,172.3673725581036
26,Sentinel2,2020-04-25 19:25,4.193989726253903,108.32259952229727,46.852897680045864,169.08549761161606
27,Sentinel2,2020-04-28 19:34,6.1896854694931704,290.41310383979544,45.70083130722349,172.37145008654906
28,Sentinel2,2020-05-05 19:24,5.1068501537884,108.1388077801461,43.8409461591857,168.77772337043243
29,Sentinel2,2020-05-08 19:34,5.287032081654772,290.23059356977456,42.81705756165983,172.10256752255222
30,Sentinel2,2020-05-15 19:23,6.206029164677474,94.16892441689883,41.31108075748711,168.15429593935022
31,Sentinel2,2020-05-18 19:33,4.373057245109123,290.0451131804979,40.43350329712668,171.51495906742485
32,Sentinel2,2020-05-25 19:22,6.9599743174807145,107.76703281962911,39.342313956073745,167.26335734702658
33,Sentinel2,2020-05-28 19:32,3.446868674104323,289.85659849679826,38.62927855613869,170.61697837454798
34,Sentinel2,2020-06-04 19:21,7.900778599816974,107.57758102289553,38.00567032092854,166.12171435190288
35,Sentinel2,2020-06-07 19:31,2.5076748332161003,289.66690430440207,37.4676229650301,169.48600719385854
36,Sentinel2,2020-06-14 19:20,8.850278411599419,107.38623614124731,37.3445795284551,164.8787037144533
37,Sentinel2,2020-06-17 19:30,1.685410100120336,312.14811853015624,36.98852236272483,168.25801128816587
38,Sentinel2,2020-06-24 19:19,9.806933803318756,107.19348066902903,37.37428987055675,163.71194048028164
39,Sentinel2,2020-06-27 19:29,2.454156054952165,213.1924501954525,37.19806374787598,167.16538926531007
40,Sentinel2,2020-07-07 19:28,0.3876482946871391,109.08670083981787,38.08269711963252,166.27730412703443
41,Sentinel2,2020-07-10 19:38,9.8850280271092,291.1721623833111,38.21274420691951,169.78348087660808
42,Sentinel2,2020-07-17 19:27,1.3753654946997074,108.89017548803758,39.58871703125109,165.80885550760974
43,Sentinel2,2020-07-20 19:37,8.928076745812945,290.9733931298943,39.88603611408551,169.35550155338865
44,Sentinel2,2020-07-27 19:26,2.371872866583473,108.68843521933552,41.653768655958594,165.78402637017572
45,Sentinel2,2020-07-30 19:36,8.02091517874446,298.10885344462497,42.10692865920754,169.34384021796586
46,Sentinel2,2020-08-06 19:25,3.375922164117128,108.48712334019503,44.204679402987686,166.18389557955075
