,mission,492.4,559.8,664.6,704.1,740.5,782.8,832.8,864.7,945.1,1613.7,2202.4
0,TRUTHS,0.014776,0.031415,0.02386,0.045696,0.102466,0.121991,0.12487,0.125702,0.126066,0.100281,0.066531
1,TRUTHS,0.01819,0.037735,0.029477,0.0549,0.122427,0.145808,0.149175,0.150146,0.150513,0.121022,0.081232
2,TRUTHS,0.017629,0.036754,0.02855,0.053477,0.119472,0.142277,0.145562,0.146509,0.146864,0.117769,0.078861
3,TRUTHS,0.013071,0.02824,0.021053,0.041072,0.092609,0.110299,0.112926,0.113686,0.114021,0.089861,0.059154
4,TRUTHS,0.01537,0.032501,0.02484,0.047278,0.105826,0.125986,0.128953,0.12981,0.130184,0.103865,0.069087
5,TRUTHS,0.018217,0.037703,0.029531,0.054851,0.122133,0.145456,0.14883,0.149804,0.150192,0.120998,0.0813
6,TRUTHS,0.0174,0.036311,0.028174,0.05283,0.118009,0.140526,0.14378,0.144719,0.145081,0.116331,0.077863
7,TRUTHS,0.014235,0.030416,0.022967,0.044242,0.099385,0.118336,0.121135,0.121944,0.122297,0.096997,0.064195
8,TRUTHS,0.012374,0.027222,0.019875,0.039594,0.090121,0.107364,0.109873,0.110596,0.110845,0.086233,0.056302
9,Sentinel2,0.01093,0.024636,0.017487,0.03583,0.082456,0.098313,0.100595,0.101251,0.10143,0.077632,0.050107
10,Sentinel2,0.01141,0.025603,0.018269,0.03724,0.085571,0.101992,0.104344,0.10502,0.105197,0.080733,0.052231
11,Sentinel2,0.011547,0.024893,0.018604,0.036196,0.081316,0.096964,0.099384,0.100088,0.10049,0.079439,0.052263
12,Sentinel2,0.012123,0.027078,0.019425,0.039391,0.090429,0.107738,0.110191,0.110895,0.111058,0.085426,0.055406
13,Sentinel2,0.012377,0.02659,0.019952,0.038666,0.086803,0.103439,0.105979,0.106716,0.107111,0.084839,0.055944
14,Sentinel2,0.013007,0.02887,0.020864,0.042003,0.09629,0.114682,0.11726,0.117999,0.118147,0.091161,0.059319
15,Sentinel2,0.013337,0.028405,0.021528,0.041307,0.092396,0.110047,0.112729,0.113508,0.113924,0.090748,0.06011
16,Sentinel2,0.01434,0.03032,0.023174,0.044096,0.098427,0.117195,0.120023,0.120844,0.121269,0.096981,0.064478
17,Sentinel2,0.015353,0.032259,0.024835,0.046922,0.104599,0.124527,0.127501,0.128363,0.128787,0.103287,0.06889
18,Sentinel2,0.016316,0.034052,0.026419,0.049532,0.110224,0.131221,0.134334,0.135235,0.135665,0.109155,0.073045
19,Sentinel2,0.017185,0.035802,0.027834,0.052086,0.116124,0.138271,0.1415,0.142433,0.142825,0.114771,0.076874
20,Sentinel2,0.017946,0.037291,0.029077,0.054256,0.121054,0.14417,0.147502,0.148463,0.148829,0.119574,0.080194
21,Sentinel2,0.01859,0.03855,0.030126,0.056089,0.125234,0.149177,0.152596,0.153581,0.153922,0.123623,0.082993
22,Sentinel2,0.019085,0.039537,0.030932,0.057526,0.128586,0.153204,0.156688,0.15769,0.158003,0.126784,0.085157
23,Sentinel2,0.019812,0.04103,0.032108,0.059691,0.133488,0.159027,0.162602,0.163629,0.16391,0.131439,0.088345
24,Sentinel2,0.02069,0.042914,0.033522,0.062425,0.139783,0.166482,0.170164,0.171219,0.171446,0.137233,0.092248
25,Sentinel2,0.022721,0.046658,0.036847,0.06779,0.15012,0.178494,0.182451,0.183588,0.183907,0.148926,0.100839
26,Sentinel2,0.020116,0.042014,0.032568,0.061166,0.138254,0.16488,0.168477,0.169504,0.169625,0.134455,0.089942
27,Sentinel2,0.024121,0.049517,0.039111,0.071909,0.158941,0.188835,0.192968,0.194154,0.194454,0.15768,0.10694
28,Sentinel2,0.020296,0.042206,0.032878,0.061433,0.1384,0.165028,0.168657,0.169694,0.169859,0.13517,0.090619
29,Sentinel2,0.025252,0.05198,0.040921,0.075466,0.166935,0.198232,0.2025,0.203722,0.203966,0.165107,0.111957
30,Sentinel2,0.020435,0.042028,0.033152,0.061149,0.136525,0.162718,0.166387,0.167441,0.167736,0.134912,0.090937
31,Sentinel2,0.021105,0.043541,0.03422,0.063335,0.141542,0.168617,0.172363,0.173437,0.173688,0.139439,0.093946
32,Sentinel2,0.020891,0.042742,0.033912,0.062158,0.137965,0.164317,0.168054,0.16913,0.169493,0.137194,0.092783
33,Sentinel2,0.02079,0.042485,0.033751,0.061778,0.136908,0.163034,0.166761,0.167835,0.168222,0.136396,0.0923
34,Sentinel2,0.020474,0.04191,0.033233,0.06095,0.135226,0.161047,0.16473,0.165791,0.16617,0.13456,0.090964
35,Sentinel2,0.020019,0.041151,0.032478,0.059859,0.1332,0.158668,0.162284,0.163325,0.163675,0.132073,0.089077
36,Sentinel2,0.019487,0.040328,0.031586,0.058676,0.131182,0.156306,0.159842,0.160859,0.161157,0.129303,0.086903
37,Sentinel2,0.019046,0.039591,0.030853,0.057608,0.129065,0.153784,0.157255,0.158253,0.158532,0.126837,0.085062
38,Sentinel2,0.018612,0.038901,0.030127,0.056607,0.127122,0.151454,0.15486,0.155838,0.156094,0.124472,0.083269
39,Sentinel2,0.018326,0.037728,0.029733,0.054893,0.121989,0.145325,0.148722,0.149703,0.150119,0.121308,0.081675
40,Sentinel2,0.018079,0.038036,0.029237,0.055351,0.124647,0.14849,0.151815,0.152769,0.153,0.121521,0.08105
41,Sentinel2,0.017817,0.036768,0.028897,0.053492,0.118814,0.141508,0.144836,0.145798,0.146229,0.118162,0.079475
