,mission,datetime,viewing_zenith_angle,viewing_azimuth_angle,solar_zenith_angle,solar_azimuth_angle
0,TRUTHS,2020-02-26 09:37,0.9244910566012124,119.52974784793487,52.634352716373904,206.7002224749073
1,TRUTHS,2020-03-28 07:36,0.1965022639511886,85.23632614693922,37.36443141330665,168.0953745145818
2,TRUTHS,2020-04-28 05:34,0.6171011549770071,145.98160036621243,40.39476706237923,119.23903665080984
3,TRUTHS,2020-05-29 03:33,1.3121836090797814,179.17086080141513,58.26305777074552,87.24918728193332
4,TRUTHS,2020-07-26 11:42,0.2053498966236304,18.9487593249695,50.43267634668619,262.2599712563825
5,TRUTHS,2020-08-26 09:41,0.8524304972512766,47.51331406366131,37.07173676608714,223.2835503391467
6,TRUTHS,2020-09-26 07:39,1.606894098828036,98.48646443679803,41.55316024683193,175.57914782001046
7,TRUTHS,2020-10-18 06:10,4.511805305234262,57.78162566509906,54.43829091320476,150.81004110054818
8,TRUTHS,2020-10-27 05:38,2.413719177528648,128.1840742280783,60.474932773272705,144.21900872391566
9,Sentinel2,2020-01-08 06:54,5.786069414734641,110.1556968643191,64.51423591510996,161.56539884340384
10,Sentinel2,2020-01-18 06:53,7.023768105474474,103.50589195203003,63.19833620682468,159.9217934677873
11,Sentinel2,2020-01-21 07:03,9.462449993903803,293.03988867777053,62.04158672037824,161.957379384274
12,Sentinel2,2020-01-28 06:52,8.311080863740926,103.38234957801231,61.211879512842685,158.29953638830773
13,Sentinel2,2020-01-31 07:02,8.101747136004207,284.94752767299786,59.81655687739839,160.44089405164195
14,Sentinel2,2020-02-07 06:52,9.609291285630007,103.25741942494598,58.63350414878995,156.74266027448587
15,Sentinel2,2020-02-10 07:01,6.8065116077363825,284.8214904899086,57.0328867551067,159.01540509366112
16,Sentinel2,2020-02-20 07:01,5.486971580659343,284.69454506133144,53.79191624088389,157.7055997443339
17,Sentinel2,2020-03-01 07:00,4.1446370154013294,284.565576874972,50.20921282911985,156.49732833941218
18,Sentinel2,2020-03-11 06:59,2.8604303331728715,297.8938425045996,46.408574946433085,155.34117070795102
19,Sentinel2,2020-03-21 06:58,1.4017775722971635,284.30203730339485,42.51013377174352,154.18631634420274
20,Sentinel2,2020-03-31 06:57,0.021569005263700092,212.49794186383795,38.644392505557654,152.91613586084142
21,Sentinel2,2020-04-10 06:56,1.401077141677547,104.0417271813681,34.935019350255324,151.41864671270375
22,Sentinel2,2020-04-20 06:56,2.820772271916354,103.90541219229924,31.505600822137083,149.5686689386071
23,Sentinel2,2020-04-30 06:55,4.252086284200587,103.76994275966938,28.476541041062323,147.26040326696014
24,Sentinel2,2020-05-10 06:54,6.03996352246341,84.11272652079023,25.966426907380388,144.42867408384802
25,Sentinel2,2020-05-20 06:53,7.1499373791192795,103.49380433214189,24.046858339394106,141.26346622727377
26,Sentinel2,2020-05-23 07:03,9.196125293317621,285.0548626660522,22.44967409871331,145.43120786809718
27,Sentinel2,2020-05-30 06:52,8.615496467377,103.3531648678663,22.796234875978044,137.95900983759017
28,Sentinel2,2020-06-02 07:02,7.746355077313197,284.9133328373068,21.318205652961257,142.20577718495815
29,Sentinel2,2020-06-09 06:51,10.08981322956491,103.21126447554043,22.217023467767202,134.9831892850176
30,Sentinel2,2020-06-12 07:01,6.38785778853871,295.83408684457856,20.86967760672661,139.32191241771056
31,Sentinel2,2020-06-22 07:00,5.186619201143472,261.39406819042125,21.0396663737393,137.35862915675855
32,Sentinel2,2020-07-02 06:59,3.241556904046803,284.47903028478186,21.794884929397167,136.4798062734954
33,Sentinel2,2020-07-12 06:58,1.6953070276691875,284.3304962290153,23.030304123371103,136.88725883158102
