datetime,distance_km,satellite_latitude_deg,satellite_longitude_deg,site_latitude_deg,site_longitude_deg,view_zenith_angle_deg,satellite_azimuth_deg,satellite_elevation_deg,solar_azimuth_deg,solar_elevation_deg
2020-01-31 19:19:27.799999+00:00,0.008958405528632713,-30.004442081437784,-60.09285963489499,-29.999999999999996,-59.99999999999999,0.8872285331567866,266.8295157719084,89.11277146684321,275.77225690577626,45.89619947134785
2020-03-02 17:17:54.899999+00:00,0.01700592215996138,-30.006494889160596,-60.176388514526856,-29.999999999999996,-59.99999999999999,1.7057038157084037,267.53232992479894,88.2942961842916,322.95688115355017,62.13439077158127
2020-04-02 15:16:20.299999+00:00,0.024402755464315407,-30.013573064375414,-60.25286225564734,-29.999999999999996,-59.99999999999999,2.430344139473121,266.4059701266537,87.56965586052688,19.718131550045207,52.96733760006148
2020-04-24 13:46:58.599999+00:00,0.044906402006974946,-29.976039342871108,-59.5346946697531,-29.999999999999996,-59.99999999999999,4.431228048907073,86.72939485864175,85.56877195109293,41.0138624847127,36.5441678414622
2020-05-03 13:14:49.699999+00:00,0.033398108680650886,-30.01815696163412,-60.34611017863624,-29.999999999999996,-59.99999999999999,3.2986099477700463,266.46245722403324,86.70139005222995,46.014003312744244,29.7426451624778
2020-05-25 11:45:27.899999+00:00,0.035949294032178294,-29.979304841650176,-59.627607261032914,-29.999999999999996,-59.99999999999999,3.580200341239717,86.43854349785076,86.41979965876028,57.74845445256718,10.856230663058277
2020-06-03 11:13:17.799999+00:00,0.041897986528235835,-30.02570060208976,-60.433994792057625,-29.999999999999996,-59.99999999999999,4.187663767474973,265.99703374457414,85.81233623252503,61.33444769629538,3.8343966527455646
2020-07-16 20:21:32.799999+00:00,0.024391295369467898,-29.98903758670889,-60.25288070801435,-29.999999999999996,-59.99999999999999,2.4469386497189873,272.7891577179487,87.55306135028101,301.7719336902975,10.10094436756895
2020-08-07 18:52:08.299999+00:00,0.04600770956494299,-30.02607858615796,-59.52327141938799,-29.999999999999996,-59.99999999999999,4.5899263337934,93.71751969372615,85.4100736662066,313.2289522418413,28.892890508242097
2020-08-16 18:19:58.399999+00:00,0.0319163585856517,-29.980807919347768,-60.33055670468966,-29.999999999999996,-59.99999999999999,3.173514913675149,273.7349786567554,86.82648508632485,318.0399208618978,35.645850819603986
2020-09-07 16:50:36.899999+00:00,0.03728186270904049,-30.017155603846593,-59.61344275089505,-29.999999999999996,-59.99999999999999,3.680095330247056,93.01714336305352,86.31990466975294,338.2769476743533,52.11157251659082
2020-09-16 16:18:28.099999+00:00,0.04102386323274112,-29.982111424176544,-60.425338137247344,-29.999999999999996,-59.99999999999999,4.052016474589237,272.66104228743677,85.94798352541076,348.9539753284015,57.21926235957138
2020-10-08 14:49:05.999999+00:00,0.028432275588660016,-30.01821366471636,-59.70556163033373,-29.999999999999996,-59.99999999999999,2.836350667892333,94.14098223030798,87.16364933210767,32.84755621926118,62.54016208584187
2020-11-08 12:47:31.199999+00:00,0.021120431384045773,-30.013447514309554,-59.781279996661745,-29.999999999999996,-59.99999999999999,2.116073985862002,94.0972872660046,87.883926014138,81.98381614567832,47.744185486894374
2020-12-09 10:45:58.799999+00:00,0.012836596021372604,-30.00765458506553,-59.867028881313196,-29.999999999999996,-59.99999999999999,1.2698164458409877,93.81898117115583,88.73018355415901,104.40462490238933,22.258052956401098
2020-12-27 21:34:39.399999+00:00,0.02135787051733582,-30.01429658988543,-60.221121138956434,-29.999999999999996,-59.99999999999999,2.1418655821161963,265.6942615822784,87.8581344178838,252.45211737008373,16.885500872797643
