datetime,distance_km,satellite_latitude_deg,satellite_longitude_deg,site_latitude_deg,site_longitude_deg,view_zenith_angle_deg,satellite_azimuth_deg,satellite_elevation_deg,solar_azimuth_deg,solar_elevation_deg
2020-01-22 19:54:17.999999+00:00,0.004691109081315286,-19.99601189056319,-59.955320067738924,-20.0,-59.99999999999999,0.4661073105942677,84.61060116257052,89.53389268940573,260.189150499358,37.868274834256155
2020-02-22 17:52:45.999999+00:00,0.004455429260737419,-19.99981773763942,-60.04262630656897,-20.0,-59.99999999999999,0.448417013378986,270.252013053988,89.55158298662101,288.63071834202896,64.16330171070739
2020-03-24 15:51:11.099999+00:00,0.012329732027380715,-20.005430039913882,-60.11782361398759,-20.0,-59.99999999999999,1.2382055511180994,267.18714248257623,88.7617944488819,9.969245864119207,67.91556892661045
2020-04-24 13:49:39.799999+00:00,0.021786798922121493,-20.010435896171956,-60.20815337774106,-20.0,-59.99999999999999,2.162721844176815,266.92667983415237,87.83727815582318,46.23768592852495,44.21996707728782
2020-05-25 11:48:08.699999+00:00,0.031365634433204906,-20.019741261036295,-60.29936940885056,-20.0,-59.99999999999999,3.144122554781063,265.95594306597064,86.85587744521894,59.47716578588444,16.593939410881443
2020-07-16 20:18:52.099999+00:00,0.043819361317659164,-20.024129087492717,-59.581518544478854,-20.0,-59.99999999999999,4.410463730146205,93.56420196630789,85.5895362698538,300.1526966667721,15.7771214594836
2020-07-25 19:46:41.499999+00:00,0.040426736663397474,-19.976214934189624,-60.38591967346163,-20.0,-59.99999999999999,4.0728622518871305,273.6660957214558,85.92713774811287,302.75537247015427,23.220427469585296
2020-08-16 18:17:17.499999+00:00,0.03577180459266569,-20.01861274368631,-59.65831103899713,-20.0,-59.99999999999999,3.5784466929730314,93.35846944233028,86.42155330702697,312.8984362636767,43.21772493600819
2020-09-16 16:15:46.899999+00:00,0.02599846921958816,-20.01541173031977,-59.751791955854685,-20.0,-59.99999999999999,2.5813076491712934,93.8027915986957,87.4186923508287,346.3005606521848,67.12101765966922
2020-10-17 14:14:15.099999+00:00,0.016759677376888563,-20.01143490361009,-59.84011044461463,-20.0,-59.99999999999999,1.6855768679760104,94.35638820411826,88.31442313202399,67.8784035396719,65.68963418137727
2020-11-17 12:12:40.199999+00:00,0.008884283872088936,-20.007510938143263,-59.915375332025796,-20.0,-59.99999999999999,0.8927519709387184,95.38140368212869,89.10724802906128,98.61617383360935,40.17895953570604
2020-12-18 10:11:08.699999+00:00,0.0005493567654104283,-20.00173001869675,-60.00492293928866,-20.0,-59.99999999999999,0.054526428614877887,249.59581169636778,89.94547357138512,111.10899297139248,10.937131321749431
2020-12-18 22:09:30.499999+00:00,0.009176001508697957,-20.007791946112064,-60.08739995375759,-20.0,-59.99999999999999,0.9234357893149365,264.5942649450158,89.07656421068506,246.9210198035652,5.106522749653259
