,mission,492.4,559.8,664.6,704.1,740.5,782.8,832.8,864.7,945.1,1613.7,2202.4
0,TRUTHS,0.013978,0.038193,0.021634,0.055896,0.146667,0.175677,0.177979,0.178558,0.176497,0.115137,0.068079
1,TRUTHS,0.016745,0.043002,0.026248,0.063021,0.164038,0.197164,0.199902,0.200599,0.198408,0.132122,0.079949
2,TRUTHS,0.016331,0.042424,0.025547,0.062175,0.162346,0.19505,0.197716,0.198393,0.196179,0.129969,0.07828
3,TRUTHS,0.012712,0.035726,0.019553,0.052238,0.137343,0.164242,0.166353,0.166881,0.164929,0.106725,0.062473
4,TRUTHS,0.011562,0.033339,0.017677,0.048697,0.128139,0.153003,0.154942,0.155426,0.153596,0.098728,0.057282
5,TRUTHS,0.015187,0.040576,0.023619,0.059426,0.155772,0.186863,0.189343,0.189969,0.187786,0.123213,0.073438
6,TRUTHS,0.015888,0.041669,0.024805,0.061055,0.159607,0.191651,0.194247,0.194905,0.192712,0.127272,0.076384
7,TRUTHS,0.016882,0.043116,0.026492,0.063191,0.164232,0.197437,0.200202,0.200909,0.198741,0.132685,0.080466
8,TRUTHS,0.015789,0.041565,0.024632,0.060899,0.159346,0.191313,0.19389,0.194542,0.192338,0.126817,0.075998
9,TRUTHS,0.010983,0.032365,0.016709,0.047253,0.124773,0.148861,0.1507,0.151156,0.149327,0.095225,0.054807
10,Sentinel2,0.01363,0.037597,0.021051,0.055006,0.14445,0.172925,0.175171,0.175734,0.17369,0.112976,0.066577
11,Sentinel2,0.01373,0.037739,0.021223,0.055219,0.144944,0.17355,0.175813,0.176382,0.174339,0.113538,0.066994
12,Sentinel2,0.013942,0.038126,0.021576,0.055797,0.146427,0.175384,0.177681,0.178259,0.1762,0.114909,0.067923
13,Sentinel2,0.01429,0.038937,0.022134,0.057001,0.149759,0.179455,0.181797,0.182385,0.18026,0.117536,0.069546
14,Sentinel2,0.014627,0.039401,0.022711,0.057692,0.151244,0.181324,0.183726,0.184332,0.182219,0.119347,0.070926
15,Sentinel2,0.01508,0.040318,0.023449,0.059044,0.154702,0.185556,0.188023,0.188645,0.186486,0.122389,0.072935
16,Sentinel2,0.015438,0.040834,0.024058,0.059814,0.156427,0.187721,0.190249,0.190889,0.188735,0.124365,0.074413
17,Sentinel2,0.016051,0.041852,0.025089,0.061327,0.160093,0.192279,0.194905,0.195572,0.193395,0.128048,0.077026
18,Sentinel2,0.016353,0.042429,0.025588,0.062184,0.162311,0.195017,0.197688,0.198366,0.196159,0.130031,0.078355
19,Sentinel2,0.016597,0.042706,0.026005,0.062582,0.162879,0.195736,0.198452,0.199144,0.196971,0.13112,0.07929
20,Sentinel2,0.016779,0.043075,0.026303,0.06313,0.164339,0.197536,0.200278,0.200977,0.19878,0.132366,0.080104
21,Sentinel2,0.016862,0.043097,0.026456,0.063163,0.164192,0.197382,0.200143,0.200848,0.198678,0.132596,0.080388
22,Sentinel2,0.016913,0.043157,0.026544,0.063253,0.164365,0.197605,0.200375,0.201083,0.198917,0.132847,0.08059
23,Sentinel2,0.016928,0.043183,0.02657,0.063291,0.164451,0.197711,0.200484,0.201193,0.199026,0.132938,0.080657
24,Sentinel2,0.016912,0.043156,0.026542,0.063252,0.164363,0.197601,0.200371,0.20108,0.198913,0.132842,0.080586
25,Sentinel2,0.016878,0.043113,0.026485,0.063187,0.164229,0.197431,0.200195,0.200902,0.198733,0.13267,0.080452
26,Sentinel2,0.016841,0.04308,0.02642,0.063138,0.164165,0.197344,0.200101,0.200805,0.19863,0.132514,0.080312
27,Sentinel2,0.016808,0.043068,0.026358,0.06312,0.164203,0.19738,0.200129,0.200831,0.198647,0.132412,0.080195
28,Sentinel2,0.01678,0.043072,0.026305,0.063126,0.164319,0.197513,0.200255,0.200954,0.198758,0.132362,0.080106
29,Sentinel2,0.016883,0.043119,0.026494,0.063196,0.164246,0.197454,0.200219,0.200925,0.198757,0.132695,0.080472
30,Sentinel2,0.016861,0.0431,0.026455,0.063168,0.164213,0.197408,0.200169,0.200874,0.198702,0.132604,0.080389
31,Sentinel2,0.016841,0.043084,0.026419,0.063144,0.164185,0.197368,0.200125,0.200829,0.198653,0.132522,0.080314
32,Sentinel2,0.016815,0.043073,0.02637,0.063128,0.164214,0.197395,0.200146,0.200848,0.198665,0.13244,0.08022
33,Sentinel2,0.016782,0.043073,0.02631,0.063127,0.164311,0.197502,0.200245,0.200944,0.19875,0.132367,0.080113
34,Sentinel2,0.016695,0.042891,0.026167,0.062857,0.163591,0.196617,0.199347,0.200043,0.19786,0.13176,0.07972
35,Sentinel2,0.016576,0.042673,0.02597,0.062533,0.162764,0.195592,0.198305,0.198996,0.196823,0.131,0.079203
36,Sentinel2,0.016387,0.042436,0.025649,0.062194,0.162238,0.194938,0.197616,0.198297,0.196101,0.130117,0.078468
37,Sentinel2,0.016172,0.04207,0.025289,0.06165,0.1609,0.193276,0.19592,0.196592,0.194406,0.128807,0.077548
38,Sentinel2,0.015908,0.041675,0.024841,0.061063,0.159578,0.191623,0.194223,0.194882,0.192695,0.127329,0.076451
39,Sentinel2,0.01558,0.041083,0.024296,0.060184,0.157356,0.188874,0.191424,0.19207,0.189908,0.125252,0.075028
40,Sentinel2,0.015263,0.040628,0.023755,0.059505,0.155825,0.186949,0.189445,0.190075,0.187908,0.123502,0.073719
41,Sentinel2,0.014814,0.039741,0.023022,0.058198,0.152516,0.182894,0.185325,0.185938,0.183813,0.12054,0.071742
42,Sentinel2,0.014452,0.039191,0.022408,0.05738,0.150635,0.180543,0.182912,0.183508,0.181382,0.118477,0.070229
43,Sentinel2,0.014084,0.038428,0.021807,0.056246,0.147621,0.176845,0.179162,0.179745,0.177666,0.115914,0.068569
44,Sentinel2,0.013797,0.03785,0.021335,0.055386,0.145354,0.174059,0.176334,0.176905,0.174861,0.113945,0.06728
45,Sentinel2,0.013628,0.037593,0.021048,0.055001,0.144447,0.172923,0.175169,0.175732,0.173688,0.112967,0.06657
46,Sentinel2,0.013566,0.037521,0.02094,0.054892,0.14422,0.172628,0.174861,0.175421,0.173372,0.112652,0.06632
