,mission,datetime,viewing_zenith_angle,viewing_azimuth_angle,solar_zenith_angle,solar_azimuth_angle
0,TRUTHS,2020-01-31 19:19,0.8872285331567866,266.8295157719084,44.10380052865215,275.77225690577626
1,TRUTHS,2020-03-02 17:17,1.7057038157084037,267.53232992479894,27.865609228418727,322.95688115355017
2,TRUTHS,2020-04-02 15:16,2.430344139473121,266.4059701266537,37.03266239993852,19.718131550045207
3,TRUTHS,2020-04-24 13:46,4.431228048907073,86.72939485864175,53.4558321585378,41.0138624847127
4,TRUTHS,2020-05-03 13:14,3.2986099477700463,266.46245722403324,60.2573548375222,46.01400331274424
5,TRUTHS,2020-08-07 18:52,4.5899263337934,93.71751969372616,61.1071094917579,313.2289522418413
6,TRUTHS,2020-08-16 18:19,3.173514913675149,273.7349786567554,54.354149180396014,318.0399208618978
7,TRUTHS,2020-09-07 16:50,3.680095330247056,93.01714336305352,37.88842748340918,338.2769476743533
8,TRUTHS,2020-09-16 16:18,4.052016474589237,272.6610422874368,32.78073764042862,348.9539753284015
9,TRUTHS,2020-10-08 14:49,2.836350667892333,94.14098223030798,27.45983791415813,32.84755621926118
10,TRUTHS,2020-11-08 12:47,2.116073985862002,94.0972872660046,42.25581451310563,81.98381614567832
11,TRUTHS,2020-12-09 10:45,1.2698164458409875,93.81898117115584,67.74194704359891,104.40462490238932
12,Sentinel2,2020-01-01 14:07,2.966670079510294,103.48241682260898,26.745667361363836,81.80061620371688
13,Sentinel2,2020-01-11 14:06,4.400686064834815,103.57903165729611,28.29527400777204,80.39817048972168
14,Sentinel2,2020-01-21 14:06,5.848544097584011,103.67536218571733,29.970896609785058,77.69560436818642
15,Sentinel2,2020-01-31 14:05,7.307152775876872,103.77452402259435,31.753863279907854,73.98813158353983
16,Sentinel2,2020-02-10 14:04,8.826067694490916,110.21153797483261,33.64758060833671,69.5643392607543
17,Sentinel2,2020-02-13 14:14,9.71037185856511,282.6299999977592,32.27341264146716,65.61931358452763
18,Sentinel2,2020-02-20 14:03,10.241859058557182,103.97776023031507,35.692718659987115,64.73052868487467
19,Sentinel2,2020-02-23 14:13,8.22105946311369,282.73081713128835,34.439717411498464,60.56501265470635
20,Sentinel2,2020-03-04 14:12,6.707562062489089,282.83257645460026,36.78558820584338,55.46791695023471
21,Sentinel2,2020-03-14 14:11,5.172920065660236,282.9357600190117,39.30768313277293,50.558617948473824
22,Sentinel2,2020-03-24 14:10,3.6193329150678153,283.0406283019573,41.98002745830898,46.01984571349785
23,Sentinel2,2020-04-03 14:10,2.047978049015157,283.147851640395,44.7538096387207,41.98456422587226
24,Sentinel2,2020-04-13 14:09,0.4654101644955233,273.9070762087975,47.56007324632959,38.53854426026994
25,Sentinel2,2020-04-23 14:08,1.6967848215293344,55.87867976807081,50.320952692542,35.74065062016832
26,Sentinel2,2020-05-03 14:07,2.7695237576150333,103.4691851272204,52.927620885158014,33.57153133315215
27,Sentinel2,2020-05-13 14:06,4.4074464563530285,103.57861674702018,55.297765708094715,32.05164187760962
28,Sentinel2,2020-05-23 14:05,6.0577214894130265,103.69006818698197,57.33074992630433,31.138768117120215
29,Sentinel2,2020-06-02 14:04,7.716372570497683,103.80289032489999,58.937701166242256,30.785213853819435
30,Sentinel2,2020-06-12 14:04,9.378798380096228,103.91684658405326,60.04188770502957,30.931014080869584
31,Sentinel2,2020-06-15 14:13,9.042334353470878,282.6751343942741,59.19426822216499,28.73288278638874
32,Sentinel2,2020-06-25 14:12,7.346939013137046,282.78952853333834,59.53558029945427,29.448634493543906
33,Sentinel2,2020-07-05 14:11,5.626383490668303,282.90542702915496,59.258638390067794,30.47973158094807
34,Sentinel2,2020-07-15 14:11,3.8844590970892625,283.0231229266466,58.35905534775048,31.75864987952262
35,Sentinel2,2020-07-25 14:10,2.124037368017568,283.14223258502705,56.85760325931927,33.22952026165887
36,Sentinel2,2020-08-04 14:09,0.3469422071247976,283.2633670148118,54.799296667437346,34.85460660119276
37,Sentinel2,2020-08-14 14:08,1.4457423476550417,103.38019254745942,52.25137605944716,36.6201395301137
38,Sentinel2,2020-08-24 14:07,3.2530436618703646,103.50134483629272,49.30084130033112,38.54120209527081
39,Sentinel2,2020-09-03 14:06,5.073374365171915,103.62319692110502,46.052225333944016,40.66548883944612
40,Sentinel2,2020-09-13 14:05,6.903967809516402,103.74721458936058,42.626130251641804,43.07534576508188
41,Sentinel2,2020-09-23 14:04,8.740686653913613,103.87260502910404,39.1586702809802,45.886066991272656
42,Sentinel2,2020-09-26 14:13,9.630526830269218,282.63605399313406,36.603810782102,43.6047776261109
43,Sentinel2,2020-10-06 14:12,7.772945941682508,282.761270716692,33.222304406613645,47.02539188028994
44,Sentinel2,2020-10-16 14:11,5.883913728393736,282.8878628737786,30.15657422848444,51.20929056753343
45,Sentinel2,2020-10-26 14:10,3.9686366089481027,283.0164844535038,27.58153176957061,56.229989556433466
46,Sentinel2,2020-11-05 14:09,2.032465141298985,283.146080708636,25.658044862117364,61.96559157299327
47,Sentinel2,2020-11-15 14:08,0.08012029913720653,283.2506463281269,24.496565259393133,68.00072038941161
48,Sentinel2,2020-11-25 14:07,1.8847591536172814,103.41163438307306,24.118205319711617,73.66244181237016
49,Sentinel2,2020-12-05 14:06,3.8596009744884867,103.54329098209392,24.44269084185559,78.24109565679746
50,Sentinel2,2020-12-15 14:05,5.84243584863907,103.6774436182923,25.319578408299662,81.24724128607336
51,Sentinel2,2020-12-25 14:04,7.831161989727519,103.81211089739881,26.58234986754665,82.51098049504968
