,mission,datetime,viewing_zenith_angle,viewing_azimuth_angle,solar_zenith_angle,solar_azimuth_angle
0,TRUTHS,2020-02-06 14:57,3.1723489700302707,267.23332221273404,67.40940016987054,223.05878981286895
1,TRUTHS,2020-02-28 13:28,3.132429081211882,86.94086220849283,51.11292936768667,204.32681646642985
2,TRUTHS,2020-03-08 12:56,3.814168675543641,267.83324981967024,45.78415400214244,195.8750435668857
3,TRUTHS,2020-03-30 11:26,2.365459639592558,86.99050339650552,36.945477677068,164.23043697395522
4,TRUTHS,2020-04-08 10:54,4.540915074222326,266.98958840176977,35.8437714508355,150.6760345326456
5,TRUTHS,2020-04-30 09:25,1.5668562050130106,85.85088597675806,41.48827727442784,116.09217431855812
6,TRUTHS,2020-05-31 07:23,0.9034258340671784,88.72042638867619,59.966920706473516,85.43721469713779
7,TRUTHS,2020-07-06 17:02,4.198549329813034,272.9560151458393,64.07608208451569,278.59852691162746
8,TRUTHS,2020-07-28 15:33,2.00514943736907,93.48092593657356,48.93396780152556,259.97222523303594
9,TRUTHS,2020-08-28 13:31,1.3494359645554257,91.92161637294744,36.59679909388367,219.4913101674136
10,TRUTHS,2020-09-28 11:29,0.5599390270383822,92.56368454042138,42.56753527706889,172.40709079140373
11,TRUTHS,2020-10-29 09:28,0.2189676244740468,266.85116164915775,62.18336005608186,142.31055627933787
12,Sentinel2,2020-01-10 10:56,3.2195805971937688,103.86751936995144,64.18859686532518,161.6185512363385
13,Sentinel2,2020-01-20 10:55,4.504620762566844,103.74455699717048,62.71251976061711,159.98628755369603
14,Sentinel2,2020-01-30 10:54,5.931168778551225,91.69153073970273,60.584703144259926,158.37758021631697
15,Sentinel2,2020-02-09 10:53,7.116183152074882,103.496922930027,57.87987955402547,156.8654598028577
16,Sentinel2,2020-02-12 11:03,9.286186585759097,285.06216323446864,56.251433083879824,159.18497646093914
17,Sentinel2,2020-02-19 10:52,8.438980435381964,103.37045524438976,54.708135136699276,155.4370979656383
18,Sentinel2,2020-02-22 11:02,7.9775681332365735,284.93383489838783,52.91970956198712,157.9233251663044
19,Sentinel2,2020-02-29 10:52,9.76923878633255,103.24262102342021,51.181960944355154,154.09030435543553
20,Sentinel2,2020-03-03 11:01,6.643820802513133,284.804464625062,49.2728793121092,156.76106395162836
21,Sentinel2,2020-03-13 11:00,5.287285243889102,284.6743412808914,45.43373526325219,155.64942815208747
22,Sentinel2,2020-03-23 11:00,3.9107769878132927,284.54348257396276,41.5272023696462,154.51182590256008
23,Sentinel2,2020-04-02 10:59,2.5169564977144177,284.41176882191627,37.67839908748952,153.2459063381468
24,Sentinel2,2020-04-12 10:58,1.6127720033349107,330.8937604494134,34.014949013797505,151.71478925718532
25,Sentinel2,2020-04-22 10:57,0.46870218251832796,151.81416354222787,30.648743959948195,149.84057167196838
26,Sentinel2,2020-05-02 10:56,1.7531136922497552,104.00890387766636,27.711393640894038,147.46554084102573
27,Sentinel2,2020-05-12 10:55,3.204798856210047,103.86946010647998,25.30527608899398,144.6008335614557
28,Sentinel2,2020-05-22 10:55,4.670632592868614,103.729512553793,23.518483949357986,141.37324048883355
29,Sentinel2,2020-06-01 10:54,6.1497802915169615,103.58849895914784,22.400638932683318,138.1021424502502
30,Sentinel2,2020-06-04 11:03,10.17946710413527,285.1501928644531,20.967969735867598,142.45098319763252
31,Sentinel2,2020-06-11 10:53,7.640284080600466,103.44638127725737,21.95179319799295,135.24707713853817
32,Sentinel2,2020-06-14 11:02,8.71705853641366,285.0060397530514,20.645927603014673,139.71883657500823
33,Sentinel2,2020-06-21 10:52,9.139076067716957,103.30308510203774,22.12483319290381,133.2650967089812
34,Sentinel2,2020-06-24 11:02,7.226090764868161,284.8616081706842,20.950231561345024,137.90923378394226
35,Sentinel2,2020-07-04 11:01,5.708620349488498,284.7152372773469,21.806915070299812,137.30495492793028
36,Sentinel2,2020-07-14 11:00,4.167725105077167,284.5676844119939,23.141972296587166,137.9422472981681
37,Sentinel2,2020-07-24 10:59,2.606904737158132,284.41986746834937,24.8966519600028,139.66027298198355
38,Sentinel2,2020-08-03 10:58,1.0294646703556793,284.91620386890565,27.02941863670902,142.1908049954565
39,Sentinel2,2020-08-13 10:57,0.6351265594295512,76.41820418013131,29.50997407992629,145.23256835630616
40,Sentinel2,2020-08-23 10:56,3.1596828267600756,57.22901073681648,32.312521611506796,148.48899629246634
41,Sentinel2,2020-09-02 10:55,3.9816638794895027,85.6318005859296,35.385589348218154,151.78703733313154
42,Sentinel2,2020-09-12 10:54,5.413212114822642,102.3609173760459,38.69099452250528,154.90194091832674
43,Sentinel2,2020-09-22 10:53,7.0826149073208455,108.93399050006828,42.16749623813777,157.6931851441672
44,Sentinel2,2020-09-25 11:03,9.24167611946433,285.05909784944714,42.59238224283375,161.96863095363597
45,Sentinel2,2020-10-02 10:52,8.75519164254139,109.84936194661985,45.73901695675873,160.06465087158443
