,mission,datetime,viewing_zenith_angle,viewing_azimuth_angle,solar_zenith_angle,solar_azimuth_angle
0,TRUTHS,2020-02-17 10:12,1.7354366829759726,86.32708081398768,67.31158780648445,211.6115415081836
1,TRUTHS,2020-02-26 09:40,4.086770385132937,267.7547178433937,61.85798067886504,204.6585443950888
2,TRUTHS,2020-03-19 08:11,1.140296619438132,86.08459122898239,50.32821383261033,181.0874294066532
3,TRUTHS,2020-03-28 07:38,4.642966534316841,267.7155661580936,47.116760877078896,171.08621377877816
4,TRUTHS,2020-04-19 06:09,0.457455577086634,84.44657889911161,44.74084600907423,140.14756825541917
5,TRUTHS,2020-05-20 04:07,0.1397776276110534,274.4223572960012,53.817100126733266,102.14568671799822
6,TRUTHS,2020-07-04 13:09,0.5183844375624602,275.62021768822945,64.00583693650236,275.13835171149464
7,TRUTHS,2020-07-26 11:39,4.678043291451743,91.70642840653085,52.04684831935001,253.8225471639809
8,TRUTHS,2020-08-04 11:07,1.1328378781171438,271.9635968331996,49.01539962957575,244.4401155141213
9,TRUTHS,2020-08-26 09:38,4.142005215252652,92.42654218600698,44.54995179682148,215.04013520962172
10,TRUTHS,2020-09-04 09:06,1.6743132923262891,272.0195622747858,45.29916646051244,203.8316900770465
11,TRUTHS,2020-09-26 07:36,3.4636793062619944,92.27363154793493,51.55915777234988,175.39666741399367
12,TRUTHS,2020-10-05 07:04,2.32201489893896,272.97809768760044,55.7498704612436,166.80690051925265
13,TRUTHS,2020-10-27 05:35,2.8226687499643504,92.01305695511569,68.96922713417851,146.25595565789752
14,Sentinel2,2020-02-03 07:09,0.5797378644136018,105.769333023168,68.13172380514641,163.46294148357129
15,Sentinel2,2020-02-13 07:08,1.6822490184620023,105.6173149995791,65.10744215547615,162.4690973935152
16,Sentinel2,2020-02-23 07:08,2.798542813883145,105.46383810228363,61.668516815424745,161.66622308110772
17,Sentinel2,2020-03-04 07:07,3.926766345733924,105.31144416301227,57.93266538029639,161.03614146681966
18,Sentinel2,2020-03-07 07:17,9.676873928674937,287.17055122994554,56.28422465947054,163.78617981477493
19,Sentinel2,2020-03-14 07:06,5.088817052357797,110.75173620236569,54.01944939357736,160.5407294059225
20,Sentinel2,2020-03-17 07:16,8.56253234959577,287.01487307221913,52.33171138618594,163.46957799862338
21,Sentinel2,2020-03-24 07:05,6.210323777482515,105.00242342213396,50.05109856939081,160.10166524454178
22,Sentinel2,2020-03-27 07:15,7.429444901179124,286.8581232639771,48.359399568828636,163.21354799883468
23,Sentinel2,2020-04-03 07:04,7.362143068397543,104.84526993964408,46.14255273779188,159.64991207538878
24,Sentinel2,2020-04-06 07:14,6.487593393201379,272.11505277695534,44.47909030446061,162.94678529519157
