,mission,datetime,viewing_zenith_angle,viewing_azimuth_angle,solar_zenith_angle,solar_azimuth_angle
0,TRUTHS,2020-03-25 19:47,1.6210102422303263,269.07124450049673,67.83170671325867,175.16449737212056
1,TRUTHS,2020-04-03 19:15,4.67943426847647,269.49984171707155,64.74777524435726,166.94663030762973
2,TRUTHS,2020-04-07 18:50,4.143042517203327,87.80900395513264,63.8291843790651,160.21364581484127
3,TRUTHS,2020-04-16 18:18,1.088354001511945,90.0081422239703,61.64207067585635,151.48222600991784
4,TRUTHS,2020-04-25 17:46,1.9884757419706744,270.1329587795332,60.079382382590765,142.4711317621562
5,TRUTHS,2020-05-08 16:49,3.866873781578846,88.13913557186598,59.775827157604404,126.29562729069612
6,TRUTHS,2020-05-17 16:16,0.7902920311383497,90.5695260481308,60.025697381005756,117.13722487175798
7,TRUTHS,2020-05-26 15:44,2.2970961913874675,268.9883064287872,60.97415234086369,108.12773711046812
8,TRUTHS,2020-06-08 14:47,3.569809882699488,88.04695262628947,64.4177926557219,93.04335571741716
9,TRUTHS,2020-06-17 14:15,0.4863686094458046,85.81011578437715,66.8781671628834,84.87685549534594
10,TRUTHS,2020-06-26 13:43,2.582997123094131,269.12715605837394,69.82245742837966,77.07638833746928
11,TRUTHS,2020-06-28 01:32,1.9533572637369616,89.99125711377458,65.59470288138763,271.2155398628323
12,TRUTHS,2020-07-07 01:00,1.1141654007565194,271.9001026600369,63.3738968791346,262.9160504269448
13,TRUTHS,2020-07-16 00:28,4.18591840182323,272.264260852985,61.73782621497885,254.3026709375821
14,TRUTHS,2020-07-20 00:03,4.682504874239925,89.77935242927973,60.349124329539194,247.6691646830364
15,TRUTHS,2020-07-28 23:30,1.6263385778219543,90.05186808743095,59.70608019024748,238.65306886428309
16,TRUTHS,2020-08-06 22:58,1.4567102296742576,272.7110799275944,59.76006765492413,229.56192836065304
17,TRUTHS,2020-08-15 22:26,4.5404583320592735,272.4311980219667,60.50442751800874,220.51579996161848
18,TRUTHS,2020-08-19 22:01,4.430096711055455,90.41012022105086,60.51708215912428,213.58208380889877
19,TRUTHS,2020-08-28 21:29,1.3440084972562971,92.09195275957848,62.31923893362005,204.79425118092308
20,TRUTHS,2020-09-06 20:57,1.7382658320024549,271.25101007152176,64.70059290884696,196.3128360176597
21,TRUTHS,2020-09-19 20:00,4.0746266382452205,90.65328429448566,68.95152708149526,181.7440000260688
22,Sentinel2,2020-03-21 20:15,6.276915608552301,299.05589281345345,69.34556899721127,-177.75243305388835
23,Sentinel2,2020-03-25 19:55,7.724347377836509,114.3361882535498,67.78524171137674,177.12774499483226
24,Sentinel2,2020-03-28 20:04,0.9458328517839476,116.60120811816566,66.58679559099478,179.99459620822753
25,Sentinel2,2020-03-31 20:14,5.811983237868176,288.6499857991619,65.44399373810066,-177.090294562618
26,Sentinel2,2020-04-04 19:54,8.297837622777678,114.14391280375212,63.90998376252784,177.64508935890638
27,Sentinel2,2020-04-07 20:03,1.5216925902333998,116.40751732355075,62.763020236234425,-179.42676950085436
28,Sentinel2,2020-04-10 20:13,5.156017766962165,298.6690899679201,61.68088448904823,-176.46682812139457
